slurm-1557646.out:(304) Rank: 31, Memory: vMem, 476660 KB, pMem 70036 KB
slurm-1557646.out:(304) Rank: 32, Memory: vMem, 477520 KB, pMem 70452 KB
slurm-1557646.out:(304) Rank: 33, Memory: vMem, 476556 KB, pMem 69900 KB
slurm-1557646.out:(304) Rank: 34, Memory: vMem, 476636 KB, pMem 69960 KB
slurm-1557646.out:(304) Rank: 35, Memory: vMem, 476528 KB, pMem 69888 KB
slurm-1557646.out:(304) Rank: 36, Memory: vMem, 476560 KB, pMem 69900 KB
slurm-1557646.out:(304) Rank: 37, Memory: vMem, 476476 KB, pMem 69900 KB
slurm-1557646.out:(304) Rank: 38, Memory: vMem, 476484 KB, pMem 69888 KB
slurm-1557646.out:(304) Rank: 39, Memory: vMem, 476584 KB, pMem 69788 KB
slurm-1557646.out:(304) Rank: 4, Memory: vMem, 442588 KB, pMem 35836 KB
slurm-1557646.out:(304) Rank: 40, Memory: vMem, 477684 KB, pMem 70944 KB
slurm-1557646.out:(304) Rank: 41, Memory: vMem, 476560 KB, pMem 69888 KB
slurm-1557646.out:(304) Rank: 42, Memory: vMem, 476484 KB, pMem 71968 KB
slurm-1557646.out:(304) Rank: 43, Memory: vMem, 476564 KB, pMem 69936 KB
slurm-1557646.out:(304) Rank: 44, Memory: vMem, 476480 KB, pMem 69916 KB
slurm-1557646.out:(304) Rank: 45, Memory: vMem, 476636 KB, pMem 69924 KB
slurm-1557646.out:(304) Rank: 46, Memory: vMem, 476480 KB, pMem 71976 KB
slurm-1557646.out:(304) Rank: 47, Memory: vMem, 476592 KB, pMem 69872 KB
slurm-1557646.out:(304) Rank: 48, Memory: vMem, 477652 KB, pMem 70840 KB
slurm-1557646.out:(304) Rank: 49, Memory: vMem, 476556 KB, pMem 69976 KB
slurm-1557646.out:(304) Rank: 5, Memory: vMem, 442516 KB, pMem 35824 KB
slurm-1557646.out:(304) Rank: 50, Memory: vMem, 476560 KB, pMem 69988 KB
slurm-1557646.out:(304) Rank: 51, Memory: vMem, 476560 KB, pMem 69956 KB
slurm-1557646.out:(304) Rank: 52, Memory: vMem, 476488 KB, pMem 69980 KB
slurm-1557646.out:(304) Rank: 53, Memory: vMem, 476484 KB, pMem 69960 KB
slurm-1557646.out:(304) Rank: 54, Memory: vMem, 476484 KB, pMem 69936 KB
slurm-1557646.out:(304) Rank: 55, Memory: vMem, 476588 KB, pMem 70040 KB
slurm-1557646.out:(304) Rank: 56, Memory: vMem, 477196 KB, pMem 70616 KB
slurm-1557646.out:(304) Rank: 57, Memory: vMem, 476556 KB, pMem 70008 KB
slurm-1557646.out:(304) Rank: 58, Memory: vMem, 476556 KB, pMem 70024 KB
slurm-1557646.out:(304) Rank: 59, Memory: vMem, 476604 KB, pMem 69956 KB
slurm-1557646.out:(304) Rank: 6, Memory: vMem, 442668 KB, pMem 35856 KB
slurm-1557646.out:(304) Rank: 60, Memory: vMem, 476536 KB, pMem 69912 KB
slurm-1557646.out:(304) Rank: 61, Memory: vMem, 476476 KB, pMem 69928 KB
slurm-1557646.out:(304) Rank: 62, Memory: vMem, 476612 KB, pMem 72036 KB
slurm-1557646.out:(304) Rank: 63, Memory: vMem, 476528 KB, pMem 71972 KB
slurm-1557646.out:(304) Rank: 7, Memory: vMem, 442660 KB, pMem 38196 KB
slurm-1557646.out:(304) Rank: 8, Memory: vMem, 477448 KB, pMem 70580 KB
slurm-1557646.out:(304) Rank: 9, Memory: vMem, 476480 KB, pMem 69892 KB
slurm-1557647.out:(304) Rank: 0, Memory: vMem, 744904 KB, pMem 361384 KB
slurm-1557647.out:(304) Rank: 1, Memory: vMem, 462988 KB, pMem 80216 KB
slurm-1557648.out:(304) Rank: 0, Memory: vMem, 737040 KB, pMem 348368 KB
slurm-1557648.out:(304) Rank: 1, Memory: vMem, 454716 KB, pMem 63028 KB
slurm-1557648.out:(304) Rank: 2, Memory: vMem, 454948 KB, pMem 63152 KB
slurm-1557648.out:(304) Rank: 3, Memory: vMem, 454644 KB, pMem 63108 KB
slurm-1557649.out:(304) Rank: 0, Memory: vMem, 745648 KB, pMem 338836 KB
slurm-1557649.out:(304) Rank: 1, Memory: vMem, 462956 KB, pMem 55604 KB
slurm-1557649.out:(304) Rank: 2, Memory: vMem, 463036 KB, pMem 57804 KB
slurm-1557649.out:(304) Rank: 3, Memory: vMem, 463044 KB, pMem 55704 KB
slurm-1557649.out:(304) Rank: 4, Memory: vMem, 462892 KB, pMem 55576 KB
slurm-1557649.out:(304) Rank: 5, Memory: vMem, 462812 KB, pMem 55624 KB
slurm-1557649.out:(304) Rank: 6, Memory: vMem, 462968 KB, pMem 55592 KB
slurm-1557649.out:(304) Rank: 7, Memory: vMem, 462664 KB, pMem 57644 KB
